origin,mode,h,date,actual,model,yhat
2025-08-01,rail_monorail,7,2025-08-08,68622.0,ets,64662.169322938054
2025-08-01,rail_monorail,8,2025-08-09,59248.0,ets,56220.891929848556
2025-08-01,rail_monorail,9,2025-08-10,55533.0,ets,51056.478106937175
2025-08-01,rail_monorail,10,2025-08-11,65006.0,ets,60322.840986828196
2025-08-01,rail_monorail,11,2025-08-12,65031.0,ets,60971.57537282564
2025-08-01,rail_monorail,12,2025-08-13,64780.0,ets,62604.475435238004
2025-08-01,rail_monorail,13,2025-08-14,65607.0,ets,61858.533341237584
2025-08-01,rail_monorail,14,2025-08-15,68354.0,ets,64662.169322938054
2025-08-01,rail_monorail,1,2025-08-02,55627.0,lgbm,56264.80948078483
2025-08-01,rail_monorail,2,2025-08-03,51301.0,lgbm,50265.739124230364
2025-08-01,rail_monorail,3,2025-08-04,61723.0,lgbm,62446.95670730198
2025-08-01,rail_monorail,4,2025-08-05,63469.0,lgbm,62841.61534701909
2025-08-01,rail_monorail,5,2025-08-06,63888.0,lgbm,63256.79903830276
2025-08-01,rail_monorail,6,2025-08-07,64849.0,lgbm,63248.9514429259
2025-08-01,rail_monorail,7,2025-08-08,68622.0,lgbm,67858.40074690887
2025-08-01,rail_monorail,8,2025-08-09,59248.0,lgbm,56707.49244352295
2025-08-01,rail_monorail,9,2025-08-10,55533.0,lgbm,50593.25258961998
2025-08-01,rail_monorail,10,2025-08-11,65006.0,lgbm,62837.163741607634
2025-08-01,rail_monorail,11,2025-08-12,65031.0,lgbm,63173.872115385166
2025-08-01,rail_monorail,12,2025-08-13,64780.0,lgbm,63274.70217918649
2025-08-01,rail_monorail,13,2025-08-14,65607.0,lgbm,62966.320554001955
2025-08-01,rail_monorail,14,2025-08-15,68354.0,lgbm,67651.95988803463
2025-08-01,rail_monorail,1,2025-08-02,55627.0,lgbm_nohol,56421.12412087641
2025-08-01,rail_monorail,2,2025-08-03,51301.0,lgbm_nohol,50223.75400371204
2025-08-01,rail_monorail,3,2025-08-04,61723.0,lgbm_nohol,61641.945407772066
2025-08-01,rail_monorail,4,2025-08-05,63469.0,lgbm_nohol,62300.677071937906
2025-08-01,rail_monorail,5,2025-08-06,63888.0,lgbm_nohol,62767.112867507814
2025-08-01,rail_monorail,6,2025-08-07,64849.0,lgbm_nohol,62724.27194689221
2025-08-01,rail_monorail,7,2025-08-08,68622.0,lgbm_nohol,66949.87416542514
2025-08-01,rail_monorail,8,2025-08-09,59248.0,lgbm_nohol,56912.12461442909
2025-08-01,rail_monorail,9,2025-08-10,55533.0,lgbm_nohol,50765.22570056318
2025-08-01,rail_monorail,10,2025-08-11,65006.0,lgbm_nohol,62120.11786029108
2025-08-01,rail_monorail,11,2025-08-12,65031.0,lgbm_nohol,62595.27757421909
2025-08-01,rail_monorail,12,2025-08-13,64780.0,lgbm_nohol,62607.94257632697
2025-08-01,rail_monorail,13,2025-08-14,65607.0,lgbm_nohol,62268.05233881977
2025-08-01,rail_monorail,14,2025-08-15,68354.0,lgbm_nohol,66546.02281546748
2025-08-01,rail_komuter,1,2025-08-02,18595.0,seasonal_naive,22662.0
2025-08-01,rail_komuter,2,2025-08-03,17876.0,seasonal_naive,19386.0
2025-08-01,rail_komuter,3,2025-08-04,29893.0,seasonal_naive,29828.0
2025-08-01,rail_komuter,4,2025-08-05,30173.0,seasonal_naive,29867.0
2025-08-01,rail_komuter,5,2025-08-06,30477.0,seasonal_naive,29879.0
2025-08-01,rail_komuter,6,2025-08-07,30679.0,seasonal_naive,29796.0
2025-08-01,rail_komuter,7,2025-08-08,32740.0,seasonal_naive,31477.0
2025-08-01,rail_komuter,8,2025-08-09,20045.0,seasonal_naive,22662.0
2025-08-01,rail_komuter,9,2025-08-10,19807.0,seasonal_naive,19386.0
2025-08-01,rail_komuter,10,2025-08-11,31033.0,seasonal_naive,29828.0
2025-08-01,rail_komuter,11,2025-08-12,31117.0,seasonal_naive,29867.0
2025-08-01,rail_komuter,12,2025-08-13,31034.0,seasonal_naive,29879.0
2025-08-01,rail_komuter,13,2025-08-14,31167.0,seasonal_naive,29796.0
2025-08-01,rail_komuter,14,2025-08-15,32905.0,seasonal_naive,31477.0
2025-08-01,rail_komuter,1,2025-08-02,18595.0,weekday_mean,20449.5
2025-08-01,rail_komuter,2,2025-08-03,17876.0,weekday_mean,19388.5
2025-08-01,rail_komuter,3,2025-08-04,29893.0,weekday_mean,30524.75
2025-08-01,rail_komuter,4,2025-08-05,30173.0,weekday_mean,30453.75
2025-08-01,rail_komuter,5,2025-08-06,30477.0,weekday_mean,30837.0
2025-08-01,rail_komuter,6,2025-08-07,30679.0,weekday_mean,30792.75
2025-08-01,rail_komuter,7,2025-08-08,32740.0,weekday_mean,32490.75
2025-08-01,rail_komuter,8,2025-08-09,20045.0,weekday_mean,20449.5
2025-08-01,rail_komuter,9,2025-08-10,19807.0,weekday_mean,19388.5
2025-08-01,rail_komuter,10,2025-08-11,31033.0,weekday_mean,30524.75
2025-08-01,rail_komuter,11,2025-08-12,31117.0,weekday_mean,30453.75
2025-08-01,rail_komuter,12,2025-08-13,31034.0,weekday_mean,30837.0
2025-08-01,rail_komuter,13,2025-08-14,31167.0,weekday_mean,30792.75
2025-08-01,rail_komuter,14,2025-08-15,32905.0,weekday_mean,32490.75
2025-08-01,rail_komuter,1,2025-08-02,18595.0,ets,20814.621463453263
2025-08-01,rail_komuter,2,2025-08-03,17876.0,ets,20593.240248037306
2025-08-01,rail_komuter,3,2025-08-04,29893.0,ets,29443.28198647075
2025-08-01,rail_komuter,4,2025-08-05,30173.0,ets,29484.447702389385
2025-08-01,rail_komuter,5,2025-08-06,30477.0,ets,29796.30514777862
2025-08-01,rail_komuter,6,2025-08-07,30679.0,ets,29848.995332454542
2025-08-01,rail_komuter,7,2025-08-08,32740.0,ets,31667.11885329138
2025-08-01,rail_komuter,8,2025-08-09,20045.0,ets,20814.621463423533
2025-08-01,rail_komuter,9,2025-08-10,19807.0,ets,20593.24024800965
2025-08-01,rail_komuter,10,2025-08-11,31033.0,ets,29443.281986433663
2025-08-01,rail_komuter,11,2025-08-12,31117.0,ets,29484.447702354504
2025-08-01,rail_komuter,12,2025-08-13,31034.0,ets,29796.305147745486
2025-08-01,rail_komuter,13,2025-08-14,31167.0,ets,29848.995332423365
2025-08-01,rail_komuter,14,2025-08-15,32905.0,ets,31667.118853260385
2025-08-01,rail_komuter,1,2025-08-02,18595.0,lgbm,21057.5408771047
2025-08-01,rail_komuter,2,2025-08-03,17876.0,lgbm,19621.22720296624
2025-08-01,rail_komuter,3,2025-08-04,29893.0,lgbm,30420.108460881034
2025-08-01,rail_komuter,4,2025-08-05,30173.0,lgbm,30341.010446263637
2025-08-01,rail_komuter,5,2025-08-06,30477.0,lgbm,30687.603228584034
2025-08-01,rail_komuter,6,2025-08-07,30679.0,lgbm,30737.379507010413
2025-08-01,rail_komuter,7,2025-08-08,32740.0,lgbm,32965.62745817321
2025-08-01,rail_komuter,8,2025-08-09,20045.0,lgbm,21139.44007189232
2025-08-01,rail_komuter,9,2025-08-10,19807.0,lgbm,19720.7656381098
2025-08-01,rail_komuter,10,2025-08-11,31033.0,lgbm,30565.284325034445
2025-08-01,rail_komuter,11,2025-08-12,31117.0,lgbm,30434.643517676494
2025-08-01,rail_komuter,12,2025-08-13,31034.0,lgbm,30673.5523230049
2025-08-01,rail_komuter,13,2025-08-14,31167.0,lgbm,30552.424786484728
2025-08-01,rail_komuter,14,2025-08-15,32905.0,lgbm,32867.84482711836
2025-08-01,rail_komuter,1,2025-08-02,18595.0,lgbm_nohol,20588.03188840315
2025-08-01,rail_komuter,2,2025-08-03,17876.0,lgbm_nohol,19498.86312041162
2025-08-01,rail_komuter,3,2025-08-04,29893.0,lgbm_nohol,30086.38383318737
2025-08-01,rail_komuter,4,2025-08-05,30173.0,lgbm_nohol,30151.183258351382
2025-08-01,rail_komuter,5,2025-08-06,30477.0,lgbm_nohol,30606.237763738594
2025-08-01,rail_komuter,6,2025-08-07,30679.0,lgbm_nohol,30577.6325726983
2025-08-01,rail_komuter,7,2025-08-08,32740.0,lgbm_nohol,32374.661204719632
2025-08-01,rail_komuter,8,2025-08-09,20045.0,lgbm_nohol,20794.285958624918
2025-08-01,rail_komuter,9,2025-08-10,19807.0,lgbm_nohol,19737.853982937224
2025-08-01,rail_komuter,10,2025-08-11,31033.0,lgbm_nohol,30276.03891028982
2025-08-01,rail_komuter,11,2025-08-12,31117.0,lgbm_nohol,30309.78796170223
2025-08-01,rail_komuter,12,2025-08-13,31034.0,lgbm_nohol,30556.376552957077
2025-08-01,rail_komuter,13,2025-08-14,31167.0,lgbm_nohol,30379.51358455887
2025-08-01,rail_komuter,14,2025-08-15,32905.0,lgbm_nohol,32161.337892957443
2025-08-01,rail_komuter_utara,1,2025-08-02,18461.0,seasonal_naive,18297.0
2025-08-01,rail_komuter_utara,2,2025-08-03,19244.0,seasonal_naive,18376.0
2025-08-01,rail_komuter_utara,3,2025-08-04,14740.0,seasonal_naive,15038.0
2025-08-01,rail_komuter_utara,4,2025-08-05,13098.0,seasonal_naive,12833.0
2025-08-01,rail_komuter_utara,5,2025-08-06,13780.0,seasonal_naive,13063.0
2025-08-01,rail_komuter_utara,6,2025-08-07,16229.0,seasonal_naive,16805.0
2025-08-01,rail_komuter_utara,7,2025-08-08,20033.0,seasonal_naive,20143.0
2025-08-01,rail_komuter_utara,8,2025-08-09,18482.0,seasonal_naive,18297.0
2025-08-01,rail_komuter_utara,9,2025-08-10,20174.0,seasonal_naive,18376.0
2025-08-01,rail_komuter_utara,10,2025-08-11,15665.0,seasonal_naive,15038.0
2025-08-01,rail_komuter_utara,11,2025-08-12,13252.0,seasonal_naive,12833.0
2025-08-01,rail_komuter_utara,12,2025-08-13,12710.0,seasonal_naive,13063.0
2025-08-01,rail_komuter_utara,13,2025-08-14,16003.0,seasonal_naive,16805.0
2025-08-01,rail_komuter_utara,14,2025-08-15,20478.0,seasonal_naive,20143.0
2025-08-01,rail_komuter_utara,1,2025-08-02,18461.0,weekday_mean,18091.25
2025-08-01,rail_komuter_utara,2,2025-08-03,19244.0,weekday_mean,18105.5
2025-08-01,rail_komuter_utara,3,2025-08-04,14740.0,weekday_mean,15343.0
2025-08-01,rail_komuter_utara,4,2025-08-05,13098.0,weekday_mean,13181.25
2025-08-01,rail_komuter_utara,5,2025-08-06,13780.0,weekday_mean,13158.5
2025-08-01,rail_komuter_utara,6,2025-08-07,16229.0,weekday_mean,16393.0
2025-08-01,rail_komuter_utara,7,2025-08-08,20033.0,weekday_mean,19437.0
2025-08-01,rail_komuter_utara,8,2025-08-09,18482.0,weekday_mean,18091.25
2025-08-01,rail_komuter_utara,9,2025-08-10,20174.0,weekday_mean,18105.5
2025-08-01,rail_komuter_utara,10,2025-08-11,15665.0,weekday_mean,15343.0
2025-08-01,rail_komuter_utara,11,2025-08-12,13252.0,weekday_mean,13181.25
2025-08-01,rail_komuter_utara,12,2025-08-13,12710.0,weekday_mean,13158.5
2025-08-01,rail_komuter_utara,13,2025-08-14,16003.0,weekday_mean,16393.0
2025-08-01,rail_komuter_utara,14,2025-08-15,20478.0,weekday_mean,19437.0
2025-08-01,rail_komuter_utara,1,2025-08-02,18461.0,ets,17786.896326418308
2025-08-01,rail_komuter_utara,2,2025-08-03,19244.0,ets,19003.725199959004
2025-08-01,rail_komuter_utara,3,2025-08-04,14740.0,ets,15258.542514090574
2025-08-01,rail_komuter_utara,4,2025-08-05,13098.0,ets,13511.665595768518
2025-08-01,rail_komuter_utara,5,2025-08-06,13780.0,ets,13821.638295242388
2025-08-01,rail_komuter_utara,6,2025-08-07,16229.0,ets,16693.050843338708
2025-08-01,rail_komuter_utara,7,2025-08-08,20033.0,ets,19860.216856254032
2025-08-01,rail_komuter_utara,8,2025-08-09,18482.0,ets,17786.896326418308
2025-08-01,rail_komuter_utara,9,2025-08-10,20174.0,ets,19003.725199959004
2025-08-01,rail_komuter_utara,10,2025-08-11,15665.0,ets,15258.542514090574
2025-08-01,rail_komuter_utara,11,2025-08-12,13252.0,ets,13511.665595768518
2025-08-01,rail_komuter_utara,12,2025-08-13,12710.0,ets,13821.638295242388
2025-08-01,rail_komuter_utara,13,2025-08-14,16003.0,ets,16693.050843338708
2025-08-01,rail_komuter_utara,14,2025-08-15,20478.0,ets,19860.216856254032
2025-08-01,rail_komuter_utara,1,2025-08-02,18461.0,lgbm,18489.269716777053
2025-08-01,rail_komuter_utara,2,2025-08-03,19244.0,lgbm,18761.97466319183
2025-08-01,rail_komuter_utara,3,2025-08-04,14740.0,lgbm,15426.512357972711
2025-08-01,rail_komuter_utara,4,2025-08-05,13098.0,lgbm,12788.250142392026
2025-08-01,rail_komuter_utara,5,2025-08-06,13780.0,lgbm,13142.694882260794
2025-08-01,rail_komuter_utara,6,2025-08-07,16229.0,lgbm,16927.877124531013
2025-08-01,rail_komuter_utara,7,2025-08-08,20033.0,lgbm,19847.054672660277
2025-08-01,rail_komuter_utara,8,2025-08-09,18482.0,lgbm,18422.1830357345
2025-08-01,rail_komuter_utara,9,2025-08-10,20174.0,lgbm,18695.208405780002
2025-08-01,rail_komuter_utara,10,2025-08-11,15665.0,lgbm,15462.299480797268
2025-08-01,rail_komuter_utara,11,2025-08-12,13252.0,lgbm,12790.530004734037
2025-08-01,rail_komuter_utara,12,2025-08-13,12710.0,lgbm,13129.96425585272
2025-08-01,rail_komuter_utara,13,2025-08-14,16003.0,lgbm,16876.68247625441
2025-08-01,rail_komuter_utara,14,2025-08-15,20478.0,lgbm,19828.158412431483
2025-08-01,rail_komuter_utara,1,2025-08-02,18461.0,lgbm_nohol,18386.688226802682
2025-08-01,rail_komuter_utara,2,2025-08-03,19244.0,lgbm_nohol,18645.86279054442
2025-08-01,rail_komuter_utara,3,2025-08-04,14740.0,lgbm_nohol,15657.65212183666
2025-08-01,rail_komuter_utara,4,2025-08-05,13098.0,lgbm_nohol,12884.874013643052
2025-08-01,rail_komuter_utara,5,2025-08-06,13780.0,lgbm_nohol,13101.509741974773
2025-08-01,rail_komuter_utara,6,2025-08-07,16229.0,lgbm_nohol,16841.914196390797
2025-08-01,rail_komuter_utara,7,2025-08-08,20033.0,lgbm_nohol,19624.578535463228
2025-08-01,rail_komuter_utara,8,2025-08-09,18482.0,lgbm_nohol,18390.40788998904
2025-08-01,rail_komuter_utara,9,2025-08-10,20174.0,lgbm_nohol,18626.696779583082
2025-08-01,rail_komuter_utara,10,2025-08-11,15665.0,lgbm_nohol,15593.090882946473
2025-08-01,rail_komuter_utara,11,2025-08-12,13252.0,lgbm_nohol,12803.208792028154
2025-08-01,rail_komuter_utara,12,2025-08-13,12710.0,lgbm_nohol,13097.474171281898
2025-08-01,rail_komuter_utara,13,2025-08-14,16003.0,lgbm_nohol,16813.548966468843
2025-08-01,rail_komuter_utara,14,2025-08-15,20478.0,lgbm_nohol,19572.53893074245
2025-08-01,rail_ets,1,2025-08-02,11821.0,seasonal_naive,12075.0
2025-08-01,rail_ets,2,2025-08-03,11975.0,seasonal_naive,12126.0
2025-08-01,rail_ets,3,2025-08-04,10966.0,seasonal_naive,11270.0
2025-08-01,rail_ets,4,2025-08-05,9316.0,seasonal_naive,9890.0
2025-08-01,rail_ets,5,2025-08-06,9686.0,seasonal_naive,9821.0
2025-08-01,rail_ets,6,2025-08-07,10856.0,seasonal_naive,11022.0
2025-08-01,rail_ets,7,2025-08-08,12118.0,seasonal_naive,12038.0
2025-08-01,rail_ets,8,2025-08-09,11895.0,seasonal_naive,12075.0
2025-08-01,rail_ets,9,2025-08-10,12013.0,seasonal_naive,12126.0
2025-08-01,rail_ets,10,2025-08-11,11122.0,seasonal_naive,11270.0
2025-08-01,rail_ets,11,2025-08-12,9895.0,seasonal_naive,9890.0
2025-08-01,rail_ets,12,2025-08-13,9876.0,seasonal_naive,9821.0
2025-08-01,rail_ets,13,2025-08-14,11049.0,seasonal_naive,11022.0
2025-08-01,rail_ets,14,2025-08-15,12010.0,seasonal_naive,12038.0
2025-08-01,rail_ets,1,2025-08-02,11821.0,weekday_mean,11946.0
2025-08-01,rail_ets,2,2025-08-03,11975.0,weekday_mean,12117.75
2025-08-01,rail_ets,3,2025-08-04,10966.0,weekday_mean,11303.0
2025-08-01,rail_ets,4,2025-08-05,9316.0,weekday_mean,9917.75
2025-08-01,rail_ets,5,2025-08-06,9686.0,weekday_mean,9942.5
2025-08-01,rail_ets,6,2025-08-07,10856.0,weekday_mean,11117.75
2025-08-01,rail_ets,7,2025-08-08,12118.0,weekday_mean,12155.0
2025-08-01,rail_ets,8,2025-08-09,11895.0,weekday_mean,11946.0
2025-08-01,rail_ets,9,2025-08-10,12013.0,weekday_mean,12117.75
2025-08-01,rail_ets,10,2025-08-11,11122.0,weekday_mean,11303.0
2025-08-01,rail_ets,11,2025-08-12,9895.0,weekday_mean,9917.75
2025-08-01,rail_ets,12,2025-08-13,9876.0,weekday_mean,9942.5
2025-08-01,rail_ets,13,2025-08-14,11049.0,weekday_mean,11117.75
2025-08-01,rail_ets,14,2025-08-15,12010.0,weekday_mean,12155.0
2025-08-01,rail_ets,1,2025-08-02,11821.0,ets,11677.923611857821
2025-08-01,rail_ets,2,2025-08-03,11975.0,ets,12045.564688331273
2025-08-01,rail_ets,3,2025-08-04,10966.0,ets,10973.747957440475
2025-08-01,rail_ets,4,2025-08-05,9316.0,ets,9670.227735313525
2025-08-01,rail_ets,5,2025-08-06,9686.0,ets,9724.06152730411
2025-08-01,rail_ets,6,2025-08-07,10856.0,ets,10766.8491956203
2025-08-01,rail_ets,7,2025-08-08,12118.0,ets,12038.030092307003
2025-08-01,rail_ets,8,2025-08-09,11895.0,ets,11677.95250075515
2025-08-01,rail_ets,9,2025-08-10,12013.0,ets,12045.594181068922
2025-08-01,rail_ets,10,2025-08-11,11122.0,ets,10973.774550612832
2025-08-01,rail_ets,11,2025-08-12,9895.0,ets,9670.250929595148
2025-08-01,rail_ets,12,2025-08-13,9876.0,ets,9724.084611534307
2025-08-01,rail_ets,13,2025-08-14,11049.0,ets,10766.874493010888
2025-08-01,rail_ets,14,2025-08-15,12010.0,ets,12038.05808611531
2025-08-01,rail_ets,1,2025-08-02,11821.0,lgbm,11749.240416616809
2025-08-01,rail_ets,2,2025-08-03,11975.0,lgbm,11776.455135999755
2025-08-01,rail_ets,3,2025-08-04,10966.0,lgbm,10733.872271155882
2025-08-01,rail_ets,4,2025-08-05,9316.0,lgbm,9563.30762286874
2025-08-01,rail_ets,5,2025-08-06,9686.0,lgbm,9631.638124112264
2025-08-01,rail_ets,6,2025-08-07,10856.0,lgbm,10976.272763018518
2025-08-01,rail_ets,7,2025-08-08,12118.0,lgbm,11970.253823488285
2025-08-01,rail_ets,8,2025-08-09,11895.0,lgbm,11773.079897194511
2025-08-01,rail_ets,9,2025-08-10,12013.0,lgbm,11823.618835486028
2025-08-01,rail_ets,10,2025-08-11,11122.0,lgbm,10758.204848431842
2025-08-01,rail_ets,11,2025-08-12,9895.0,lgbm,9558.980519397357
2025-08-01,rail_ets,12,2025-08-13,9876.0,lgbm,9642.492972423448
2025-08-01,rail_ets,13,2025-08-14,11049.0,lgbm,10940.984661915005
2025-08-01,rail_ets,14,2025-08-15,12010.0,lgbm,11950.637608388462
2025-08-01,rail_ets,1,2025-08-02,11821.0,lgbm_nohol,11732.144066793957
2025-08-01,rail_ets,2,2025-08-03,11975.0,lgbm_nohol,11820.941376914048
2025-08-01,rail_ets,3,2025-08-04,10966.0,lgbm_nohol,10854.009821424146
2025-08-01,rail_ets,4,2025-08-05,9316.0,lgbm_nohol,9383.586290642144
2025-08-01,rail_ets,5,2025-08-06,9686.0,lgbm_nohol,9551.35219752653
2025-08-01,rail_ets,6,2025-08-07,10856.0,lgbm_nohol,10959.678815769332
2025-08-01,rail_ets,7,2025-08-08,12118.0,lgbm_nohol,12111.271185013291
2025-08-01,rail_ets,8,2025-08-09,11895.0,lgbm_nohol,11797.699080812434
2025-08-01,rail_ets,9,2025-08-10,12013.0,lgbm_nohol,11896.3855279258
2025-08-01,rail_ets,10,2025-08-11,11122.0,lgbm_nohol,10919.545911818337
2025-08-01,rail_ets,11,2025-08-12,9895.0,lgbm_nohol,9421.517237077522
2025-08-01,rail_ets,12,2025-08-13,9876.0,lgbm_nohol,9567.231187764852
2025-08-01,rail_ets,13,2025-08-14,11049.0,lgbm_nohol,10920.707065887855
2025-08-01,rail_ets,14,2025-08-15,12010.0,lgbm_nohol,12096.130849838632
2025-08-01,rail_intercity,1,2025-08-02,5934.0,seasonal_naive,6236.0
2025-08-01,rail_intercity,2,2025-08-03,4713.0,seasonal_naive,4722.0
2025-08-01,rail_intercity,3,2025-08-04,2553.0,seasonal_naive,2587.0
2025-08-01,rail_intercity,4,2025-08-05,2434.0,seasonal_naive,2671.0
2025-08-01,rail_intercity,5,2025-08-06,2941.0,seasonal_naive,2996.0
2025-08-01,rail_intercity,6,2025-08-07,3983.0,seasonal_naive,4003.0
2025-08-01,rail_intercity,7,2025-08-08,4833.0,seasonal_naive,4697.0
2025-08-01,rail_intercity,8,2025-08-09,5824.0,seasonal_naive,6236.0
2025-08-01,rail_intercity,9,2025-08-10,4648.0,seasonal_naive,4722.0
2025-08-01,rail_intercity,10,2025-08-11,2833.0,seasonal_naive,2587.0
2025-08-01,rail_intercity,11,2025-08-12,2441.0,seasonal_naive,2671.0
2025-08-01,rail_intercity,12,2025-08-13,2395.0,seasonal_naive,2996.0
2025-08-01,rail_intercity,13,2025-08-14,3810.0,seasonal_naive,4003.0
2025-08-01,rail_intercity,14,2025-08-15,5263.0,seasonal_naive,4697.0
2025-08-01,rail_intercity,1,2025-08-02,5934.0,weekday_mean,5820.75
2025-08-01,rail_intercity,2,2025-08-03,4713.0,weekday_mean,4657.75
2025-08-01,rail_intercity,3,2025-08-04,2553.0,weekday_mean,2553.0
2025-08-01,rail_intercity,4,2025-08-05,2434.0,weekday_mean,2514.0
2025-08-01,rail_intercity,5,2025-08-06,2941.0,weekday_mean,2638.75
2025-08-01,rail_intercity,6,2025-08-07,3983.0,weekday_mean,3920.5
2025-08-01,rail_intercity,7,2025-08-08,4833.0,weekday_mean,5090.5
2025-08-01,rail_intercity,8,2025-08-09,5824.0,weekday_mean,5820.75
2025-08-01,rail_intercity,9,2025-08-10,4648.0,weekday_mean,4657.75
2025-08-01,rail_intercity,10,2025-08-11,2833.0,weekday_mean,2553.0
2025-08-01,rail_intercity,11,2025-08-12,2441.0,weekday_mean,2514.0
2025-08-01,rail_intercity,12,2025-08-13,2395.0,weekday_mean,2638.75
2025-08-01,rail_intercity,13,2025-08-14,3810.0,weekday_mean,3920.5
2025-08-01,rail_intercity,14,2025-08-15,5263.0,weekday_mean,5090.5
2025-08-01,rail_intercity,1,2025-08-02,5934.0,ets,5263.592248887687
2025-08-01,rail_intercity,2,2025-08-03,4713.0,ets,4565.584930507864
2025-08-01,rail_intercity,3,2025-08-04,2553.0,ets,2950.5758130602926
2025-08-01,rail_intercity,4,2025-08-05,2434.0,ets,2613.001974047444
2025-08-01,rail_intercity,5,2025-08-06,2941.0,ets,2796.6145416975673
2025-08-01,rail_intercity,6,2025-08-07,3983.0,ets,3966.272887341296
2025-08-01,rail_intercity,7,2025-08-08,4833.0,ets,4697.000000645095
2025-08-01,rail_intercity,8,2025-08-09,5824.0,ets,5263.592248887687
2025-08-01,rail_intercity,9,2025-08-10,4648.0,ets,4565.584930507864
2025-08-01,rail_intercity,10,2025-08-11,2833.0,ets,2950.5758130602926
2025-08-01,rail_intercity,11,2025-08-12,2441.0,ets,2613.001974047444
2025-08-01,rail_intercity,12,2025-08-13,2395.0,ets,2796.6145416975673
2025-08-01,rail_intercity,13,2025-08-14,3810.0,ets,3966.272887341296
2025-08-01,rail_intercity,14,2025-08-15,5263.0,ets,4697.000000645095
2025-08-01,rail_intercity,1,2025-08-02,5934.0,lgbm,5855.622159260513
2025-08-01,rail_intercity,2,2025-08-03,4713.0,lgbm,4681.438146974745
2025-08-01,rail_intercity,3,2025-08-04,2553.0,lgbm,2582.0780212513623
2025-08-01,rail_intercity,4,2025-08-05,2434.0,lgbm,2510.2544582431137
2025-08-01,rail_intercity,5,2025-08-06,2941.0,lgbm,2771.8763813650394
2025-08-01,rail_intercity,6,2025-08-07,3983.0,lgbm,3966.89068567967
2025-08-01,rail_intercity,7,2025-08-08,4833.0,lgbm,4922.288112959613
2025-08-01,rail_intercity,8,2025-08-09,5824.0,lgbm,5906.865002773156
2025-08-01,rail_intercity,9,2025-08-10,4648.0,lgbm,4708.576192522487
2025-08-01,rail_intercity,10,2025-08-11,2833.0,lgbm,2591.82106563625
2025-08-01,rail_intercity,11,2025-08-12,2441.0,lgbm,2522.9044561536593
2025-08-01,rail_intercity,12,2025-08-13,2395.0,lgbm,2775.098229123686
2025-08-01,rail_intercity,13,2025-08-14,3810.0,lgbm,3962.568996126526
2025-08-01,rail_intercity,14,2025-08-15,5263.0,lgbm,4927.845706968864
2025-08-01,rail_intercity,1,2025-08-02,5934.0,lgbm_nohol,5866.465695971821
2025-08-01,rail_intercity,2,2025-08-03,4713.0,lgbm_nohol,4776.364372499434
2025-08-01,rail_intercity,3,2025-08-04,2553.0,lgbm_nohol,2649.2470864764264
2025-08-01,rail_intercity,4,2025-08-05,2434.0,lgbm_nohol,2545.6392450702274
2025-08-01,rail_intercity,5,2025-08-06,2941.0,lgbm_nohol,2731.8538342890697
2025-08-01,rail_intercity,6,2025-08-07,3983.0,lgbm_nohol,4069.9631807401156
2025-08-01,rail_intercity,7,2025-08-08,4833.0,lgbm_nohol,5016.750662935555
2025-08-01,rail_intercity,8,2025-08-09,5824.0,lgbm_nohol,5939.2898493805915
2025-08-01,rail_intercity,9,2025-08-10,4648.0,lgbm_nohol,4835.741480869913
2025-08-01,rail_intercity,10,2025-08-11,2833.0,lgbm_nohol,2652.329550304134
2025-08-01,rail_intercity,11,2025-08-12,2441.0,lgbm_nohol,2550.8183858940456
2025-08-01,rail_intercity,12,2025-08-13,2395.0,lgbm_nohol,2742.2357258771262
2025-08-01,rail_intercity,13,2025-08-14,3810.0,lgbm_nohol,4077.5044665253477
2025-08-01,rail_intercity,14,2025-08-15,5263.0,lgbm_nohol,5026.629924252879
2025-08-01,rail_tebrau,1,2025-08-02,8471.0,seasonal_naive,8559.0
2025-08-01,rail_tebrau,2,2025-08-03,6975.0,seasonal_naive,7152.0
2025-08-01,rail_tebrau,3,2025-08-04,8215.0,seasonal_naive,8275.0
2025-08-01,rail_tebrau,4,2025-08-05,8259.0,seasonal_naive,8138.0
2025-08-01,rail_tebrau,5,2025-08-06,8393.0,seasonal_naive,8356.0
